Asset ID,Asset Description,Work ID,Status,Event ID,Event Name,Actual Duration (HRS),date,mx type,mx time,Priority Number,Event Priority ,Avg Duration
TSB129,Gauge,CAL-027349,Closed,CE-001786,Annual Calibration,0.15,1/13/2019,CE,Annual,3,3,0.369509044
TSB132,Gauge,CAL-027813,Closed,CE-000961,Annual Calibration,0.25,3/8/2019,CE,Annual,3,3,0.749044586
TSB133,Gauge,CAL-028975,Closed,CE-000962,Annual Calibration,0.25,8/8/2019,CE,Annual,3,3,0.749044586
TSB134,Gauge,CAL-027814,Closed,CE-000963,Annual Calibration,0.25,3/9/2019,CE,Annual,3,3,0.369509044
TSB135,Gauge,CAL-028976,Closed,CE-000964,Annual Calibration,0.25,8/8/2019,CE,Annual,3,3,0.369509044
TSB138,Gauge,CAL-027265,Closed,CE-003111,Annual Calibration,0.15,1/4/2019,CE,Annual,3,3,0.749044586
TSB140,Gauge,CAL-027268,Closed,CE-003110,Annual Calibration,0.15,1/4/2019,CE,Annual,3,3,0.369509044
TSB142,Gauge,CAL-027267,Closed,CE-003109,Annual Calibration,0.15,1/4/2019,CE,Annual,3,3,0.749044586
TSB143,Gauge,CAL-027270,Closed,CE-003122,Annual Calibration,0.15,1/4/2019,CE,Annual,3,3,0.316043809
TSB144,Gauge,CAL-027269,Closed,CE-003107,Annual Calibration,0.15,1/4/2019,CE,Annual,3,3,0.588352273
TSB147,Gauge,CAL-028503,Closed,CE-000966,Annual Calibration,0.25,6/8/2019,CE,Annual,3,3,0.749044586
TSB148,Gauge,CAL-028641,Closed,CE-000967,Annual Calibration,0.5,6/26/2019,CE,Annual,3,3,0.369509044
TSB149,Gauge,CAL-028501,Closed,CE-000968,Annual Calibration,0.25,6/8/2019,CE,Annual,3,3,0.369509044
TSB150,Gauge,CAL-028614,Closed,CE-000969,Annual Calibration,0.5,6/26/2019,CE,Annual,3,3,0.749044586
TSB151,Gauge,CAL-028529,Closed,CE-000970,Annual Calibration,0.25,6/9/2019,CE,Annual,3,3,0.369509044
TSB152,Gauge,CAL-027300,Closed,CE-000971,Annual Calibration,0.1,1/7/2019,CE,Annual,3,3,0.749044586
TSB153,Gauge,CAL-027266,Closed,CE-000972,Annual Calibration,0.15,1/4/2019,CE,Annual,3,3,0.369509044
TSB156,Gauge,CAL-027336,Closed,CE-000975,Annual Calibration,0.5,1/10/2019,CE,Annual,3,3,0.749044586
TSB160,Gauge,CAL-028530,Closed,CE-002057,Annual Calibration,0.25,6/9/2019,CE,Annual,3,3,0.369509044
TSB165,Gauge,CAL-028500,Closed,CE-002012,Annual Calibration,0.25,6/8/2019,CE,Annual,3,3,0.749044586
TSB167,Gauge,CAL-027720,Closed,CE-002113,Annual Calibration,0.5,2/26/2019,CE,Annual,3,3,0.749044586
TSB171,Gauge,CAL-027649,Closed,CE-002114,Annual Calibration,0.1,2/11/2019,CE,Annual,3,3,0.369509044
TSB172,Gauge,CAL-027648,Closed,CE-003925,Annual Calibration,0.1,2/11/2019,CE,Annual,3,3,0.369509044
TSB173,Gauge,CAL-027747,Closed,CE-003926,Annual Calibration,0.25,2/28/2019,CE,Annual,3,3,0.749044586
TSB28,Gauge,CAL-028640,Closed,CE-002087,Annual Calibration,0.5,6/26/2019,CE,Annual,3,3,0.749044586
TSB51,Gauge,CAL-027240,Closed,CE-002712,Annual Calibration,0.5,12/28/2018,CE,Annual,4,3,0.369509044
TSB54,Gauge,CAL-026526,Closed,CE-002711,Annual Calibration,0.25,9/20/2018,CE,Annual,4,3,0.369509044
TSB57,Gauge,CAL-029285,Closed,CE-002710,Annual Calibration,0.25,9/26/2019,CE,Annual,3,3,0.749044586
TSB71,Gauge,CAL-025166,Closed,CE-003507,Annual Calibration,0.1,4/7/2018,CE,Annual,4,3,0.749044586
TSB72,Gauge,CAL-026204,Closed,CE-002505,Annual Calibration,0.25,8/13/2018,CE,Annual,4,3,0.369509044
TSB73,Gauge,CAL-026205,Closed,CE-002506,Annual Calibration,0.5,8/13/2018,CE,Annual,4,3,0.588352273
TSB75,Gauge,CAL-024937,Closed,CE-003626,Annual Calibration,0.5,3/9/2018,CE,Annual,4,3,0.316043809
TSB76,Gauge,CAL-024934,Closed,CE-002076,Annual Calibration,0.25,3/9/2018,CE,Annual,4,3,0.749044586
TSB80,Gauge,CAL-026207,Closed,CE-003506,Annual Calibration,0.25,8/13/2018,CE,Annual,4,3,0.369509044
TSB83,Gauge,CAL-025161,Closed,CE-003505,Annual Calibration,0.1,4/7/2018,CE,Annual,4,3,0.749044586
TSB85,Gauge,CAL-025160,Closed,CE-003503,Annual Calibration,0.1,4/7/2018,CE,Annual,4,3,0.369509044
TSB86,Gauge,CAL-024933,Closed,CE-003504,Annual Calibration,0.25,3/9/2018,CE,Annual,4,3,0.749044586
TSB87,Gauge,CAL-028060,Closed,CE-003497,Annual Calibration,0.25,4/11/2019,CE,Annual,3,3,0.369509044
TSB88,Gauge,CAL-028079,Closed,CE-003501,Annual Calibration,0.5,4/15/2019,CE,Annual,3,3,0.749044586
TSB89,Gauge,CAL-025164,Closed,CE-003502,Annual Calibration,0.1,4/7/2018,CE,Annual,4,3,0.369509044
TSB90,Gauge,CAL-025163,Closed,CE-003495,Annual Calibration,0.1,4/7/2018,CE,Annual,4,3,0.749044586
TSB91,Gauge,CAL-025165,Closed,CE-003508,Annual Calibration,0.1,4/7/2018,CE,Annual,4,3,0.369509044
TSB92,Gauge,CAL-024932,Closed,CE-003509,Annual Calibration,0.25,3/9/2018,CE,Annual,4,3,0.749044586
TSB93,Gauge,CAL-025378,Closed,CE-003510,Annual Calibration,0.15,4/29/2018,CE,Annual,4,3,0.369509044
TSB97,Gauge,CAL-027815,Closed,CE-003618,Annual Calibration,0.25,3/9/2019,CE,Annual,3,3,0.749044586
U12,Gauge,CAL-028421,Closed,CE-002644,Annual Calibration,0.5,5/14/2019,CE,Annual,3,3,0.369509044
U3,Gauge,CAL-028420,Closed,CE-002643,Annual Calibration,0.5,5/14/2019,CE,Annual,3,3,0.749044586
G1,Generator,MNT-200722,Closed,ME-007222,Monthly Maintenance,1,10/30/2019,ME,Monthly,1,3,0.369509044
G2,Generator,MNT-200721,Closed,ME-007224,Monthly Maintenance,1,10/30/2019,ME,Monthly,1,3,0.369509044
BIH10,Hood,MNT-213612,Closed,ME-009731,00119-PMCAL Quarterly,0.75,12/18/2020,ME,Quarterly,1,3,0.749044586
BIH10,Hood,CAL-032042,Closed,CE-002673,Semi-Annual Calibration,0.5,10/30/2020,CE,Semi-Annual,1,3,0.369509044
BIH20,Hood,MNT-212663,Closed,ME-009731,00119-PMCAL Quarterly,0.5,11/20/2020,ME,Quarterly,1,3,0.749044586
BIH20,Hood,CAL-032043,Closed,CE-002671,Semi-Annual Calibration,0.5,10/30/2020,CE,Semi-Annual,1,3,0.749044586
BIH21,Hood,MNT-212662,Closed,ME-009731,00119-PMCAL Quarterly,0.5,11/20/2020,ME,Quarterly,1,3,0.369509044
BIH21,Hood,CAL-032044,Closed,CE-002672,Semi-Annual Calibration,0.5,10/30/2020,CE,Semi-Annual,1,3,0.749044586
BIH25,Hood,CAL-032293,Closed,CE-002059,Semi-Annual Calibration,0.5,11/29/2020,CE,Semi-Annual,1,3,0.369509044
BIH25,Hood,MNT-209444,Closed,ME-009731,00119-PMCAL Quarterly,0.3,8/12/2020,ME,Quarterly,1,3,0.369509044
BIH26,Hood,CAL-032045,Closed,CE-002678,Semi-Annual Calibration,0.5,10/30/2020,CE,Semi-Annual,1,3,0.749044586
BIH26,Hood,MNT-209440,Closed,ME-009731,00119-PMCAL Quarterly,0.3,8/12/2020,ME,Quarterly,1,3,0.369509044
BIH27,Hood,MNT-213525,Closed,ME-009731,00119-PMCAL Quarterly,0.5,12/17/2020,ME,Quarterly,1,3,0.749044586
BIH27,Hood,CAL-031742,Closed,CE-002079,Semi-Annual Calibration,0.5,9/29/2020,CE,Semi-Annual,1,3,0.369509044
BIH28,Hood,MNT-213520,Closed,ME-009731,00119-PMCAL Quarterly,0.5,12/17/2020,ME,Quarterly,1,3,0.749044586
BIH28,Hood,CAL-031743,Closed,CE-002043,Semi-Annual Calibration,0.5,9/29/2020,CE,Semi-Annual,1,3,0.369509044
BIH29,Hood,MNT-213523,Closed,ME-009731,00119-PMCAL Quarterly,0.5,12/17/2020,ME,Quarterly,1,3,0.749044586
BIH29,Hood,CAL-031744,Closed,CE-002044,Semi-Annual Calibration,0.5,9/29/2020,CE,Semi-Annual,1,3,0.369509044
BIH30,Hood,MNT-213519,Closed,ME-009731,00119-PMCAL Quarterly,0.5,12/17/2020,ME,Quarterly,1,3,0.749044586
BIH30,Hood,CAL-031745,Closed,CE-002080,Semi-Annual Calibration,0.5,9/29/2020,CE,Semi-Annual,1,3,0.369509044
BIH31,Hood,CAL-032294,Closed,CE-002484,Semi-Annual Calibration,0.5,11/29/2020,CE,Semi-Annual,1,3,0.749044586
BIH31,Hood,MNT-212632,Closed,ME-009731,00119-PMCAL Quarterly,0.5,11/19/2020,ME,Quarterly,1,3,0.369509044
BIH32,Hood,CAL-032295,Closed,CE-002263,Semi-Annual Calibration,0.5,11/29/2020,CE,Semi-Annual,1,3,0.749044586
BIH32,Hood,MNT-212631,Closed,ME-009731,00119-PMCAL Quarterly,0.5,11/19/2020,ME,Quarterly,1,3,0.749044586
BIH33,Hood,CAL-029256,Closed,CE-002045,Semi-Annual Calibration,0.75,9/20/2019,CE,Semi-Annual,1,3,0.369509044
BIH33,Hood,MNT-199043,Closed,ME-009731,00119-PMCAL Quarterly,0.3,9/5/2019,ME,Quarterly,1,3,0.749044586
BIH34,Hood,MNT-213521,Closed,ME-009731,00119-PMCAL Quarterly,0.5,12/17/2020,ME,Quarterly,1,3,0.369509044
BIH34,Hood,CAL-031746,Closed,CE-002046,Semi-Annual Calibration,0.5,9/29/2020,CE,Semi-Annual,1,3,0.749044586
BIH35,Hood,MNT-213524,Closed,ME-009731,00119-PMCAL Quarterly,0.5,12/17/2020,ME,Quarterly,1,3,0.369509044
BIH35,Hood,CAL-031747,Closed,CE-002047,Semi-Annual Calibration,0.5,9/29/2020,CE,Semi-Annual,1,3,0.749044586
BIH36,Hood,MNT-213082,Closed,ME-009731,00119-PMCAL Quarterly,0.5,12/5/2020,ME,Quarterly,1,3,0.369509044
BIH36,Hood,CAL-031748,Closed,CE-002048,Semi-Annual Calibration,0.5,9/29/2020,CE,Semi-Annual,1,3,0.749044586
BIH38,Hood,MNT-213603,Closed,ME-009731,00119-PMCAL Quarterly,0.5,12/18/2020,ME,Quarterly,1,3,0.369509044
BIH39,Hood,MNT-213613,Closed,ME-009731,00119-PMCAL Quarterly,0.5,12/18/2020,ME,Quarterly,1,3,0.749044586
BIH39,Hood,CAL-032048,Closed,CE-003864,Semi-Annual Calibration,0.5,10/30/2020,CE,Semi-Annual,1,3,0.369509044
BIH4,Hood,MNT-212706,Closed,ME-009731,00119-PMCAL Quarterly,0.5,11/23/2020,ME,Quarterly,1,3,0.749044586
BIH4,Hood,CAL-032049,Closed,CE-002674,Semi-Annual Calibration,0.5,10/30/2020,CE,Semi-Annual,1,3,0.369509044
BIH40,Hood,MNT-213468,Closed,ME-009731,00119-PMCAL Quarterly,0.5,12/16/2020,ME,Quarterly,1,3,0.749044586
BIH40,Hood,CAL-031384,Closed,CE-003915,Semi-Annual BIH Calibration,0.5,7/23/2020,CE,Semi-Annual,1,3,0.369509044
BIH41,Hood,MNT-210524,Closed,ME-009731,00119-PMCAL Quarterly,0.5,9/17/2020,ME,Quarterly,1,3,0.749044586
BIH41,Hood,CAL-031385,Closed,CE-003915,Semi-Annual BIH Calibration,0.5,7/23/2020,CE,Semi-Annual,1,3,0.369509044
BIH42,Hood,MNT-213467,Closed,ME-009731,00119-PMCAL Quarterly,0.5,12/16/2020,ME,Quarterly,1,3,0.749044586
BIH42,Hood,CAL-031386,Closed,CE-003915,Semi-Annual BIH Calibration,0.5,7/23/2020,CE,Semi-Annual,1,3,0.749044586
BIH43,Hood,MNT-213469,Closed,ME-009731,00119-PMCAL Quarterly,0.5,12/16/2020,ME,Quarterly,1,3,0.369509044
BIH43,Hood,CAL-031387,Closed,CE-003915,Semi-Annual BIH Calibration,0.5,7/23/2020,CE,Semi-Annual,1,3,0.369509044
BIH44,Hood,MNT-212397,Closed,ME-009731,00119-PMCAL Quarterly,0.5,11/11/2020,ME,Quarterly,1,3,0.749044586
BIH44,Hood,CAL-031388,Closed,CE-003915,Semi-Annual BIH Calibration,0.5,7/23/2020,CE,Semi-Annual,1,3,0.369509044
BIH45,Hood,MNT-212396,Closed,ME-009731,00119-PMCAL Quarterly,0.5,11/11/2020,ME,Quarterly,1,3,0.749044586
BIH45,Hood,CAL-031389,Closed,CE-003915,Semi-Annual BIH Calibration,0.5,7/23/2020,CE,Semi-Annual,1,3,0.369509044
BIH46,Hood,MNT-212394,Closed,ME-009731,00119-PMCAL Quarterly,0.5,11/11/2020,ME,Quarterly,1,3,0.749044586
BIH46,Hood,CAL-031390,Closed,CE-003915,Semi-Annual BIH Calibration,0.5,7/23/2020,CE,Semi-Annual,1,3,0.369509044
BIH47,Hood,MNT-212389,Closed,ME-009731,00119-PMCAL Quarterly,0.5,11/11/2020,ME,Quarterly,1,3,0.749044586
BIH47,Hood,CAL-031749,Closed,CE-003915,Semi-Annual BIH Calibration,0.5,9/29/2020,CE,Semi-Annual,1,3,0.369509044
BIH48,Hood,MNT-212391,Closed,ME-009731,00119-PMCAL Quarterly,0.5,11/11/2020,ME,Quarterly,1,3,0.749044586
BIH48,Hood,CAL-031750,Closed,CE-003915,Semi-Annual BIH Calibration,0.5,9/29/2020,CE,Semi-Annual,1,3,0.369509044
BIH49,Hood,MNT-212392,Closed,ME-009731,00119-PMCAL Quarterly,0.5,11/11/2020,ME,Quarterly,1,3,0.749044586
BIH49,Hood,CAL-031751,Closed,CE-003915,Semi-Annual BIH Calibration,0.5,9/29/2020,CE,Semi-Annual,1,3,0.316043809
BIH5,Hood,MNT-212664,Closed,ME-009731,00119-PMCAL Quarterly,0.5,11/20/2020,ME,Quarterly,1,3,0.588352273
BIH5,Hood,CAL-032050,Closed,CE-002675,Semi-Annual Calibration,0.5,10/30/2020,CE,Semi-Annual,1,3,0.749044586
BIH50,Hood,MNT-212393,Closed,ME-009731,00119-PMCAL Quarterly,0.5,11/11/2020,ME,Quarterly,1,3,0.369509044
BIH50,Hood,CAL-031752,Closed,CE-003915,Semi-Annual BIH Calibration,0.5,9/29/2020,CE,Semi-Annual,1,3,0.369509044
BIH6,Hood,MNT-213604,Closed,ME-009731,00119-PMCAL Quarterly,0.5,12/18/2020,ME,Quarterly,1,3,0.749044586
BIH6,Hood,CAL-032051,Closed,CE-002676,Semi-Annual Calibration,0.5,10/30/2020,CE,Semi-Annual,1,3,0.369509044
LFH2,Hood,MNT-198552,Closed,ME-009737,00120-PMCAL Quarterly,0.5,8/23/2019,ME,Quarterly,2,3,0.749044586
LFH2,Hood,CAL-028332,Closed,CE-001975,Semi-Annual Calibration,0.75,5/8/2019,CE,Semi-Annual,2,3,0.369509044
VFS 002,Hood,CAL-024998,Closed,CE-002051,Semi-Annual Calibration,0.75,3/5/2018,CE,Semi-Annual,2,3,0.749044586
VFS 002,Hood,MNT-182310,Closed,ME-007200,Monthly Maintenance,0.33,2/18/2018,ME,Monthly,2,3,0.749044586
VFS3,Hood,MNT-199896,Closed,ME-007197,Monthly Maintenance,0.5,10/2/2019,ME,Monthly,1,3,0.369509044
VFS3,Hood,MNT-198341,Closed,ME-009736,00163-PMCAL Quarterly,0.5,8/14/2019,ME,Quarterly,1,3,0.369509044
VFS3,Hood,CAL-028751,Closed,CE-002052,Semi-Annual Calibration,0.5,7/5/2019,CE,Semi-Annual,1,3,0.749044586
VFS4,Hood,MNT-199897,Closed,ME-007463,Monthly Maintenance,0.5,10/2/2019,ME,Monthly,1,3,0.369509044
VFS4,Hood,MNT-198370,Closed,ME-009736,00163-PMCAL Quarterly,0.5,8/16/2019,ME,Quarterly,1,3,0.749044586
VFS4,Hood,CAL-028333,Closed,CE-001976,Semi-Annual Calibration,0.75,5/8/2019,CE,Semi-Annual,1,3,0.369509044
VFS5,Hood,MNT-199898,Closed,ME-007456,Monthly Maintenance,0.5,10/2/2019,ME,Monthly,1,3,0.749044586
VFS5,Hood,MNT-198369,Closed,ME-009736,00163-PMCAL Quarterly,0.5,8/16/2019,ME,Quarterly,1,3,0.749044586
VFS5,Hood,CAL-028334,Closed,CE-001977,Semi-Annual Calibration,0.75,5/8/2019,CE,Semi-Annual,1,3,0.369509044
INC10,Incubator,MNT-188653,Closed,ME-007342,Semi-Annual Maintenance,0.5,9/24/2018,ME,Semi-Annual,2,3,0.369509044
INC10,Incubator,CAL-024926,Closed,CE-002645,Annual Calibration,0.5,3/8/2018,CE,Annual,2,3,0.749044586
INC11,Incubator,MNT-209814,Closed,ME-008138,Semi-Annual Maintenance,0.5,8/25/2020,ME,Semi-Annual,1,3,0.369509044
INC11,Incubator,CAL-030037,Closed,CE-003140,Annual Calibration,0.75,1/23/2020,CE,Annual,1,3,0.749044586
INC13,Incubator,CAL-026670,Closed,CE-002946,Annual Calibration,0.5,10/12/2018,CE,Annual,2,3,0.369509044
INC13,Incubator,MNT-188652,Closed,ME-007862,Semi-Annual Maintenance,0.3,9/24/2018,ME,Semi-Annual,2,3,0.749044586
INC15,Incubator,MNT-188654,Closed,ME-007340,Semi-Annual Maintenance,0.3,9/24/2018,ME,Semi-Annual,2,3,0.369509044
INC16,Incubator,MNT-187757,Closed,ME-008051,Semi-Annual Maintenance,0.25,8/27/2018,ME,Semi-Annual,2,3,0.749044586
INC17,Incubator,MNT-210790,Closed,ME-007343,Semi-Annual Maintenance,0.4,9/23/2020,ME,Semi-Annual,1,3,0.369509044
INC17,Incubator,CAL-030663,Closed,CE-002926,Annual Calibration,1,4/11/2020,CE,Annual,1,3,0.749044586
INC1CHA,Incubator,MNT-213816,Closed,ME-009080,Weekly,0.2,12/28/2020,ME,Weekly,1,3,0.369509044
INC1CHA,Incubator,MNT-211050,Closed,ME-009079,Semi-Annual Maintenance,0.2,9/30/2020,ME,Semi-Annual,1,3,0.749044586
INC1CHA,Incubator,CAL-028663,Closed,CE-003693,Annual Calibration,0.5,6/27/2019,CE,Annual,1,3,0.369509044
INC22,Incubator,MNT-188668,Closed,ME-007338,Semi-Annual Maintenance,0.3,9/24/2018,ME,Semi-Annual,2,3,0.369509044
INC23,Incubator,CAL-031949,Closed,CE-002942,Annual Calibration,1,10/17/2020,CE,Annual,1,3,0.749044586
INC23,Incubator,MNT-210466,Closed,ME-008275,Semi-Annual Maintenance,0.5,9/15/2020,ME,Semi-Annual,1,3,0.369509044
INC24,Incubator,CAL-031950,Closed,CE-002943,Annual Calibration,1,10/17/2020,CE,Annual,1,3,0.749044586
INC24,Incubator,MNT-211400,Closed,ME-008403,Semi-Annual Maintenance,0.25,10/9/2020,ME,Semi-Annual,1,3,0.749044586
INC25,Incubator,MNT-210394,Closed,ME-008270,Semi-Annual Maintenance,0.25,9/12/2020,ME,Semi-Annual,1,3,0.369509044
INC25,Incubator,CAL-029584,Closed,CE-002257,Annual Calibration,0.5,10/29/2019,CE,Annual,1,3,0.749044586
INC27,Incubator,MNT-208577,Closed,ME-007872,Semi-Annual Maintenance,0.3,7/13/2020,ME,Semi-Annual,1,3,0.369509044
INC27,Incubator,CAL-030652,Closed,CE-003530,Annual Calibration,1,4/10/2020,CE,Annual,1,3,0.749044586
INC28,Incubator,CAL-031968,Closed,CE-003528,Annual Calibration,1,10/22/2020,CE,Annual,1,3,0.369509044
INC28,Incubator,MNT-210397,Closed,ME-007348,Semi-Annual Maintenance,0.5,9/12/2020,ME,Semi-Annual,1,3,0.749044586
INC29,Incubator,CAL-032157,Closed,CE-002018,Annual Calibration,1,11/6/2020,CE,Annual,1,3,0.369509044
INC29,Incubator,MNT-210796,Closed,ME-008271,Semi-Annual Maintenance,0.3,9/23/2020,ME,Semi-Annual,1,3,0.749044586
INC30,Incubator,MNT-211876,Closed,ME-008264,Semi-Annual Maintenance,0.5,10/28/2020,ME,Semi-Annual,1,3,0.749044586
INC30,Incubator,CAL-030653,Closed,CE-003529,Annual Calibration,1,4/10/2020,CE,Annual,1,3,0.369509044
INC31,Incubator,MNT-210799,Closed,ME-008392,Semi-Annual Maintenance,0.3,9/23/2020,ME,Semi-Annual,1,3,0.369509044
INC31,Incubator,CAL-030038,Closed,CE-003139,Annual Calibration,0.75,1/23/2020,CE,Annual,1,3,0.749044586
INC33,Incubator,MNT-210393,Closed,ME-008206,Semi-Annual Maintenance,0.5,9/12/2020,ME,Semi-Annual,1,3,0.369509044
INC33,Incubator,CAL-030717,Closed,CE-003138,Annual Calibration,1,4/19/2020,CE,Annual,1,3,0.749044586
INC34,Incubator,MNT-213188,Closed,ME-007335,Semi-Annual Maintenance,0.5,12/7/2020,ME,Semi-Annual,1,3,0.749044586
INC34,Incubator,CAL-030664,Closed,CE-003019,Annual Calibration,1,4/11/2020,CE,Annual,1,3,0.369509044
INC35,Incubator,CAL-032411,Closed,CE-003020,Annual Calibration,2,12/24/2020,CE,Annual,1,3,0.749044586
INC35,Incubator,MNT-213187,Closed,ME-007334,Semi-Annual Maintenance,0.5,12/7/2020,ME,Semi-Annual,1,3,0.369509044
INC36,Incubator,MNT-210469,Closed,ME-007344,Semi-Annual Maintenance,0.5,9/15/2020,ME,Semi-Annual,1,3,0.749044586
INC36,Incubator,CAL-031038,Closed,CE-002021,Annual Calibration,1,6/3/2020,CE,Annual,1,3,0.369509044
INC38,Incubator,MNT-212168,Closed,ME-007346,Semi-Annual Maintenance,0.5,11/5/2020,ME,Semi-Annual,1,3,0.749044586
INC38,Incubator,CAL-030226,Closed,CE-003238,Annual Calibration,1,2/9/2020,CE,Annual,1,3,0.369509044
INC39,Incubator,MNT-212228,Closed,ME-007323,Semi-Annual Maintenance,0.5,11/7/2020,ME,Semi-Annual,1,3,0.749044586
INC39,Incubator,CAL-031954,Closed,CE-002240,Annual Calibration,1,10/18/2020,CE,Annual,1,3,0.369509044
INC40,Incubator,CAL-031955,Closed,CE-003434,Annual Calibration,1,10/18/2020,CE,Annual,1,3,0.749044586
INC40,Incubator,MNT-210395,Closed,ME-008259,Semi-Annual Maintenance,0.5,9/12/2020,ME,Semi-Annual,1,3,0.369509044
INC41,Incubator,MNT-210398,Closed,ME-008391,Semi-Annual Maintenance,0.5,9/12/2020,ME,Semi-Annual,1,3,0.749044586
INC41,Incubator,CAL-030654,Closed,CE-003531,Annual Calibration,1,4/10/2020,CE,Annual,1,3,0.369509044
INC43,Incubator,MNT-210467,Closed,ME-008389,Semi-Annual Maintenance,0.5,9/15/2020,ME,Semi-Annual,1,3,0.305641026
INC43,Incubator,CAL-030655,Closed,CE-003532,Annual Calibration,1,4/10/2020,CE,Annual,1,3,0.369509044
INC44,Incubator,MNT-213189,Closed,ME-007056,Semi-Annual Maintenance,0.5,12/7/2020,ME,Semi-Annual,1,3,0.749044586
INC44,Incubator,CAL-031646,Closed,CE-002648,Annual Calibration,1.5,9/10/2020,CE,Annual,1,3,0.305641026
INC45,Incubator,MNT-212321,Closed,ME-007285,Semi-Annual Maintenance,0.5,11/9/2020,ME,Semi-Annual,1,3,0.588352273
INC45,Incubator,CAL-030669,Closed,CE-002925,Annual Calibration,1,4/11/2020,CE,Annual,1,3,0.369509044
INC46,Incubator,CAL-032358,Closed,CE-003016,Annual Calibration,1,12/12/2020,CE,Annual,1,3,0.369509044
INC46,Incubator,MNT-213018,Closed,ME-007741,Semi-Annual Maintenance,0.5,12/3/2020,ME,Semi-Annual,1,3,0.749044586
INC47,Incubator,CAL-032359,Closed,CE-003017,Annual Calibration,1,12/12/2020,CE,Annual,1,3,0.369509044
INC47,Incubator,MNT-213009,Closed,ME-007631,Semi-Annual Maintenance,0.5,12/3/2020,ME,Semi-Annual,1,3,0.749044586
INC48,Incubator,CAL-031979,Closed,CE-003049,Annual Calibration,8,10/22/2020,CE,Annual,2,3,0.369509044
INC48,Incubator,MNT-185186,Closed,ME-007281,Semi-Annual Maintenance,0.2,5/31/2018,ME,Semi-Annual,2,3,0.749044586
INC49,Incubator,CAL-031980,Closed,CE-003050,Annual Calibration,8,10/22/2020,CE,Annual,2,3,0.749044586
INC49,Incubator,MNT-185187,Closed,ME-007284,Semi-Annual Maintenance,0.2,5/31/2018,ME,Semi-Annual,2,3,0.369509044
INC50,Incubator,MNT-212317,Closed,ME-008258,Semi-Annual Maintenance,0.5,11/9/2020,ME,Semi-Annual,1,3,0.749044586
INC50,Incubator,CAL-030510,Closed,CE-003404,Annual Calibration,1,3/21/2020,CE,Annual,1,3,0.749044586
INC51,Incubator,MNT-212318,Closed,ME-007280,Semi-Annual Maintenance,0.5,11/9/2020,ME,Semi-Annual,1,3,0.369509044
INC51,Incubator,CAL-030935,Closed,CE-001965,Annual Calibration,1,5/10/2020,CE,Annual,1,3,0.749044586
INC53,Incubator,MNT-212324,Closed,ME-008411,Semi-Annual Maintenance,0.5,11/9/2020,ME,Semi-Annual,1,3,0.749044586
INC53,Incubator,CAL-030511,Closed,CE-003051,Annual Calibration,1,3/21/2020,CE,Annual,1,3,0.369509044
INC54,Incubator,MNT-212320,Closed,ME-008408,Semi-Annual Maintenance,0.5,11/9/2020,ME,Semi-Annual,1,3,0.749044586
INC54,Incubator,CAL-030512,Closed,CE-003052,Annual Calibration,1,3/21/2020,CE,Annual,1,3,0.369509044
INC55,Incubator,MNT-188656,Closed,ME-007749,Semi-Annual Maintenance,0.3,9/24/2018,ME,Semi-Annual,2,3,0.369509044
INC55,Incubator,CAL-024664,Closed,CE-003433,Annual Calibration,0.5,2/7/2018,CE,Annual,2,3,0.749044586
INC56,Incubator,MNT-199841,Closed,ME-008286,Semi-Annual Maintenance,0.25,9/30/2019,ME,Semi-Annual,1,3,0.749044586
INC56,Incubator,CAL-028149,Closed,CE-003322,Annual Calibration,0.5,4/25/2019,CE,Annual,1,3,0.369509044
INC57,Incubator,MNT-210794,Closed,ME-008309,Semi-Annual Maintenance,0.3,9/23/2020,ME,Semi-Annual,1,3,0.369509044
INC57,Incubator,CAL-030416,Closed,CE-003403,Annual Calibration,1,3/6/2020,CE,Annual,1,3,0.749044586
INC58,Incubator,MNT-210952,Closed,ME-008393,Semi-Annual Maintenance,0.3,9/28/2020,ME,Semi-Annual,1,3,0.749044586
INC58,Incubator,CAL-030417,Closed,CE-003533,Annual Calibration,1,3/6/2020,CE,Annual,1,3,0.749044586
INC59,Incubator,MNT-201449,Closed,ME-007282,Semi-Annual Maintenance,0.25,11/22/2019,ME,Semi-Annual,2,3,0.749044586
INC59,Incubator,CAL-028154,Closed,CE-002646,Annual Calibration,0.5,4/25/2019,CE,Annual,2,3,0.749044586
INC60,Incubator,MNT-201450,Closed,ME-007286,Semi-Annual Maintenance,0.25,11/22/2019,ME,Semi-Annual,2,3,0.749044586
INC60,Incubator,CAL-028155,Closed,CE-002647,Annual Calibration,0.5,4/25/2019,CE,Annual,2,3,0.749044586
INC61,Incubator,MNT-199501,Closed,ME-002820,Semi-Annual Maintenance,0.5,9/21/2019,ME,Semi-Annual,2,3,0.749044586
INC61,Incubator,CAL-028153,Closed,CE-002636,Annual Calibration,0.5,4/25/2019,CE,Annual,2,3,0.749044586
INC62,Incubator,MNT-199504,Closed,ME-000751,Semi-Annual Maintenance,0.25,9/21/2019,ME,Semi-Annual,2,3,0.749044586
INC62,Incubator,CAL-028156,Closed,CE-002637,Annual Calibration,0.5,4/25/2019,CE,Annual,2,3,0.749044586
INC63,Incubator,MNT-199505,Closed,ME-008145,Semi-Annual Maintenance,0.25,9/21/2019,ME,Semi-Annual,2,3,0.749044586
